ID	Remark	Lv	MaxHP	MaxMP	AttackDamage	AttackPower	DefenseDamage	DefensePower	PenetrateDamage	PenetratePower	BloodDamage	BloodPower	Critical	CriticalDamage	CriticalRes	HPRegen	MPRegen	Ductility	MoveSpeed	CoolingReduction	DamageAdd	DamageDf	MonsterDamageAdd	MonsterDamageDf	MonsterGoldAdd	MonsterExpAdd	ActivityGoldAdd	ActivityExpAdd
13021	战士-BOSS21级	21	6087	0	40	40	76	76	38	38	0	0	38	254	38	0	0	0	500	0	0	0	0	0	0	0	0	0
13022	战士-BOSS22级	22	6375	0	42	42	79	79	39	39	0	0	39	266	39	0	0	0	500	0	0	0	0	0	0	0	0	0
13023	战士-BOSS23级	23	6681	0	44	44	83	83	41	41	0	0	41	279	41	0	0	0	500	0	0	0	0	0	0	0	0	0
13024	战士-BOSS24级	24	6999	0	46	46	87	87	43	43	0	0	43	292	43	0	0	0	500	0	0	0	0	0	0	0	0	0
13025	战士-BOSS25级	25	7332	0	48	48	91	91	45	45	0	0	45	306	45	0	0	0	500	0	0	0	0	0	0	0	0	0
13026	战士-BOSS26级	26	7680	0	51	51	96	96	48	48	0	0	48	320	48	0	0	0	500	0	0	0	0	0	0	0	0	0
13027	战士-BOSS27级	27	8046	0	53	53	100	100	50	50	0	0	50	336	50	0	0	0	500	0	0	0	0	0	0	0	0	0
13028	战士-BOSS28级	28	8427	0	56	56	105	105	52	52	0	0	52	352	52	0	0	0	500	0	0	0	0	0	0	0	0	0
13029	战士-BOSS29级	29	8829	0	58	58	110	110	55	55	0	0	55	368	55	0	0	0	500	0	0	0	0	0	0	0	0	0
13030	战士-BOSS30级	30	9249	0	61	61	115	115	57	57	0	0	57	386	57	0	0	0	500	0	0	0	0	0	0	0	0	0
13031	战士-BOSS31级	31	9690	0	64	64	121	121	60	60	0	0	60	404	60	0	0	0	500	0	0	0	0	0	0	0	0	0
13032	战士-BOSS32级	32	10152	0	67	67	126	126	63	63	0	0	63	423	63	0	0	0	500	0	0	0	0	0	0	0	0	0
13033	战士-BOSS33级	33	10635	0	70	70	133	133	66	66	0	0	66	444	66	0	0	0	500	0	0	0	0	0	0	0	0	0
13034	战士-BOSS34级	34	11142	0	74	74	139	139	69	69	0	0	69	465	69	0	0	0	500	0	0	0	0	0	0	0	0	0
13035	战士-BOSS35级	35	11673	0	77	77	145	145	73	73	0	0	73	487	73	0	0	0	500	0	0	0	0	0	0	0	0	0
13036	战士-BOSS36级	36	12228	0	81	81	152	152	76	76	0	0	76	510	76	0	0	0	500	0	0	0	0	0	0	0	0	0
13037	战士-BOSS37级	37	12810	0	85	85	160	160	80	80	0	0	80	534	80	0	0	0	500	0	0	0	0	0	0	0	0	0
13038	战士-BOSS38级	38	13419	0	89	89	167	167	84	84	0	0	84	560	84	0	0	0	500	0	0	0	0	0	0	0	0	0
13039	战士-BOSS39级	39	14058	0	93	93	175	175	87	87	0	0	87	586	87	0	0	0	500	0	0	0	0	0	0	0	0	0
13040	战士-BOSS40级	40	14727	0	98	98	184	184	92	92	0	0	92	614	92	0	0	0	500	0	0	0	0	0	0	0	0	0
13041	战士-BOSS41级	41	15429	0	102	102	192	192	96	96	0	0	96	643	96	0	0	0	500	0	0	0	0	0	0	0	0	0
13042	战士-BOSS42级	42	16164	0	107	107	202	202	101	101	0	0	101	674	101	0	0	0	500	0	0	0	0	0	0	0	0	0
13043	战士-BOSS43级	43	16932	0	112	112	211	211	105	105	0	0	105	706	105	0	0	0	500	0	0	0	0	0	0	0	0	0
13044	战士-BOSS44级	44	17739	0	118	118	221	221	111	111	0	0	111	740	111	0	0	0	500	0	0	0	0	0	0	0	0	0
13045	战士-BOSS45级	45	18585	0	123	123	232	232	116	116	0	0	116	775	116	0	0	0	500	0	0	0	0	0	0	0	0	0
13046	战士-BOSS46级	46	19467	0	129	129	243	243	121	121	0	0	121	812	121	0	0	0	500	0	0	0	0	0	0	0	0	0
13047	战士-BOSS47级	47	20394	0	136	136	255	255	127	127	0	0	127	850	127	0	0	0	500	0	0	0	0	0	0	0	0	0
13048	战士-BOSS48级	48	21366	0	142	142	267	267	133	133	0	0	133	891	133	0	0	0	500	0	0	0	0	0	0	0	0	0
13049	战士-BOSS49级	49	22383	0	149	149	279	279	139	139	0	0	139	933	139	0	0	0	500	0	0	0	0	0	0	0	0	0
13050	战士-BOSS50级	50	23448	0	156	156	293	293	146	146	0	0	146	977	146	0	0	0	500	0	0	0	0	0	0	0	0	0
13051	战士-BOSS51级	51	24567	0	163	163	307	307	153	153	0	0	153	1024	153	0	0	0	500	0	0	0	0	0	0	0	0	0
13052	战士-BOSS52级	52	25737	0	171	171	321	321	160	160	0	0	160	1073	160	0	0	0	500	0	0	0	0	0	0	0	0	0
13053	战士-BOSS53级	53	26961	0	179	179	337	337	168	168	0	0	168	1124	168	0	0	0	500	0	0	0	0	0	0	0	0	0
13054	战士-BOSS54级	54	28245	0	188	188	353	353	176	176	0	0	176	1177	176	0	0	0	500	0	0	0	0	0	0	0	0	0
13055	战士-BOSS55级	55	29589	0	197	197	369	369	184	184	0	0	184	1233	184	0	0	0	500	0	0	0	0	0	0	0	0	0
13056	战士-BOSS56级	56	30999	0	206	206	387	387	193	193	0	0	193	1292	193	0	0	0	500	0	0	0	0	0	0	0	0	0
13057	战士-BOSS57级	57	32475	0	216	216	406	406	203	203	0	0	203	1354	203	0	0	0	500	0	0	0	0	0	0	0	0	0
13058	战士-BOSS58级	58	34020	0	226	226	425	425	212	212	0	0	212	1418	212	0	0	0	500	0	0	0	0	0	0	0	0	0
13059	战士-BOSS59级	59	35640	0	237	237	445	445	222	222	0	0	222	1485	222	0	0	0	500	0	0	0	0	0	0	0	0	0
13060	战士-BOSS60级	60	37338	0	248	248	466	466	233	233	0	0	233	1556	233	0	0	0	500	0	0	0	0	0	0	0	0	0
13061	战士-BOSS61级	61	39114	0	260	260	489	489	244	244	0	0	244	1630	244	0	0	0	500	0	0	0	0	0	0	0	0	0
13062	战士-BOSS62级	62	40977	0	273	273	512	512	256	256	0	0	256	1708	256	0	0	0	500	0	0	0	0	0	0	0	0	0
13063	战士-BOSS63级	63	42930	0	286	286	536	536	268	268	0	0	268	1789	268	0	0	0	500	0	0	0	0	0	0	0	0	0
13064	战士-BOSS64级	64	44973	0	299	299	562	562	281	281	0	0	281	1874	281	0	0	0	500	0	0	0	0	0	0	0	0	0
13065	战士-BOSS65级	65	47115	0	314	314	589	589	294	294	0	0	294	1964	294	0	0	0	500	0	0	0	0	0	0	0	0	0
13066	战士-BOSS66级	66	49356	0	329	329	616	616	308	308	0	0	308	2057	308	0	0	0	500	0	0	0	0	0	0	0	0	0
13067	战士-BOSS67级	67	51708	0	344	344	646	646	323	323	0	0	323	2155	323	0	0	0	500	0	0	0	0	0	0	0	0	0
13068	战士-BOSS68级	68	54171	0	361	361	677	677	338	338	0	0	338	2258	338	0	0	0	500	0	0	0	0	0	0	0	0	0
13069	战士-BOSS69级	69	56748	0	378	378	709	709	354	354	0	0	354	2365	354	0	0	0	500	0	0	0	0	0	0	0	0	0
13070	战士-BOSS70级	70	59451	0	396	396	743	743	371	371	0	0	371	2478	371	0	0	0	500	0	0	0	0	0	0	0	0	0
13071	战士-BOSS71级	71	62283	0	415	415	778	778	389	389	0	0	389	2596	389	0	0	0	500	0	0	0	0	0	0	0	0	0
13072	战士-BOSS72级	72	65247	0	435	435	815	815	407	407	0	0	407	2719	407	0	0	0	500	0	0	0	0	0	0	0	0	0
13073	战士-BOSS73级	73	68355	0	455	455	854	854	427	427	0	0	427	2849	427	0	0	0	500	0	0	0	0	0	0	0	0	0
13074	战士-BOSS74级	74	71610	0	477	477	895	895	447	447	0	0	447	2984	447	0	0	0	500	0	0	0	0	0	0	0	0	0
13075	战士-BOSS75级	75	75018	0	500	500	937	937	468	468	0	0	468	3126	468	0	0	0	500	0	0	0	0	0	0	0	0	0
13076	战士-BOSS76级	76	78591	0	524	524	982	982	491	491	0	0	491	3275	491	0	0	0	500	0	0	0	0	0	0	0	0	0
13077	战士-BOSS77级	77	82332	0	548	548	1029	1029	514	514	0	0	514	3431	514	0	0	0	500	0	0	0	0	0	0	0	0	0
13078	战士-BOSS78级	78	86253	0	575	575	1078	1078	539	539	0	0	539	3594	539	0	0	0	500	0	0	0	0	0	0	0	0	0
13079	战士-BOSS79级	79	90360	0	602	602	1129	1129	564	564	0	0	564	3765	564	0	0	0	500	0	0	0	0	0	0	0	0	0
13080	战士-BOSS80级	80	94662	0	631	631	1183	1183	591	591	0	0	591	3945	591	0	0	0	500	0	0	0	0	0	0	0	0	0
13081	战士-BOSS81级	81	99168	0	661	661	1239	1239	619	619	0	0	619	4132	619	0	0	0	500	0	0	0	0	0	0	0	0	0
13082	战士-BOSS82级	82	103890	0	692	692	1298	1298	649	649	0	0	649	4329	649	0	0	0	500	0	0	0	0	0	0	0	0	0
13083	战士-BOSS83级	83	108837	0	725	725	1360	1360	680	680	0	0	680	4535	680	0	0	0	500	0	0	0	0	0	0	0	0	0
13084	战士-BOSS84级	84	114021	0	760	760	1425	1425	712	712	0	0	712	4751	712	0	0	0	500	0	0	0	0	0	0	0	0	0
13085	战士-BOSS85级	85	119451	0	796	796	1493	1493	746	746	0	0	746	4978	746	0	0	0	500	0	0	0	0	0	0	0	0	0
13086	战士-BOSS86级	86	125136	0	834	834	1564	1564	782	782	0	0	782	5214	782	0	0	0	500	0	0	0	0	0	0	0	0	0
13087	战士-BOSS87级	87	131097	0	874	874	1638	1638	819	819	0	0	819	5463	819	0	0	0	500	0	0	0	0	0	0	0	0	0
13088	战士-BOSS88级	88	137337	0	915	915	1716	1716	858	858	0	0	858	5723	858	0	0	0	500	0	0	0	0	0	0	0	0	0
13089	战士-BOSS89级	89	143877	0	959	959	1798	1798	899	899	0	0	899	5995	899	0	0	0	500	0	0	0	0	0	0	0	0	0
13090	战士-BOSS90级	90	150729	0	1004	1004	1884	1884	942	942	0	0	942	6281	942	0	0	0	500	0	0	0	0	0	0	0	0	0
13091	战士-BOSS91级	91	157905	0	1052	1052	1973	1973	987	987	0	0	987	6580	987	0	0	0	500	0	0	0	0	0	0	0	0	0
13092	战士-BOSS92级	92	165423	0	1102	1102	2067	2067	1033	1033	0	0	1033	6893	1033	0	0	0	500	0	0	0	0	0	0	0	0	0
13093	战士-BOSS93级	93	173301	0	1155	1155	2166	2166	1083	1083	0	0	1083	7221	1083	0	0	0	500	0	0	0	0	0	0	0	0	0
13094	战士-BOSS94级	94	181551	0	1210	1210	2269	2269	1134	1134	0	0	1134	7565	1134	0	0	0	500	0	0	0	0	0	0	0	0	0
13095	战士-BOSS95级	95	190197	0	1268	1268	2377	2377	1188	1188	0	0	1188	7925	1188	0	0	0	500	0	0	0	0	0	0	0	0	0
13096	战士-BOSS96级	96	199254	0	1328	1328	2490	2490	1245	1245	0	0	1245	8303	1245	0	0	0	500	0	0	0	0	0	0	0	0	0
13097	战士-BOSS97级	97	208740	0	1391	1391	2609	2609	1304	1304	0	0	1304	8698	1304	0	0	0	500	0	0	0	0	0	0	0	0	0
13098	战士-BOSS98级	98	218679	0	1457	1457	2733	2733	1366	1366	0	0	1366	9112	1366	0	0	0	500	0	0	0	0	0	0	0	0	0
13099	战士-BOSS99级	99	229092	0	1527	1527	2863	2863	1431	1431	0	0	1431	9546	1431	0	0	0	500	0	0	0	0	0	0	0	0	0
13100	战士-BOSS100级	100	240000	0	1600	1600	3000	3000	1500	1500	0	0	1500	10000	1500	0	0	0	500	0	0	0	0	0	0	0	0	0
14001	法师-小怪1级	1	48	0	6	6	10	10	5	5	0	0	5	100	5	0	0	0	500	0	0	0	0	0	0	0	0	0
14002	法师-小怪2级	2	50	0	6	6	10	10	5	5	0	0	5	105	5	0	0	0	500	0	0	0	0	0	0	0	0	0
14003	法师-小怪3级	3	52	0	6	6	11	11	5	5	0	0	5	110	5	0	0	0	500	0	0	0	0	0	0	0	0	0
14004	法师-小怪4级	4	55	0	6	6	11	11	5	5	0	0	5	115	5	0	0	0	500	0	0	0	0	0	0	0	0	0
14005	法师-小怪5级	5	57	0	7	7	12	12	6	6	0	0	6	121	6	0	0	0	500	0	0	0	0	0	0	0	0	0
14006	法师-小怪6级	6	60	0	7	7	12	12	6	6	0	0	6	127	6	0	0	0	500	0	0	0	0	0	0	0	0	0
14007	法师-小怪7级	7	63	0	7	7	13	13	6	6	0	0	6	133	6	0	0	0	500	0	0	0	0	0	0	0	0	0
14008	法师-小怪8级	8	66	0	8	8	13	13	6	6	0	0	6	139	6	0	0	0	500	0	0	0	0	0	0	0	0	0
14009	法师-小怪9级	9	69	0	8	8	14	14	7	7	0	0	7	146	7	0	0	0	500	0	0	0	0	0	0	0	0	0
14010	法师-小怪10级	10	72	0	9	9	15	15	7	7	0	0	7	152	7	0	0	0	500	0	0	0	0	0	0	0	0	0
14011	法师-小怪11级	11	76	0	9	9	15	15	8	8	0	0	8	160	8	0	0	0	500	0	0	0	0	0	0	0	0	0
14012	法师-小怪12级	12	80	0	10	10	16	16	8	8	0	0	8	167	8	0	0	0	500	0	0	0	0	0	0	0	0	0
14013	法师-小怪13级	13	83	0	10	10	17	17	8	8	0	0	8	175	8	0	0	0	500	0	0	0	0	0	0	0	0	0
14014	法师-小怪14级	14	87	0	11	11	18	18	9	9	0	0	9	184	9	0	0	0	500	0	0	0	0	0	0	0	0	0
14015	法师-小怪15级	15	92	0	11	11	19	19	9	9	0	0	9	192	9	0	0	0	500	0	0	0	0	0	0	0	0	0
14016	法师-小怪16级	16	96	0	12	12	20	20	10	10	0	0	10	201	10	0	0	0	500	0	0	0	0	0	0	0	0	0
14017	法师-小怪17级	17	101	0	12	12	21	21	10	10	0	0	10	211	10	0	0	0	500	0	0	0	0	0	0	0	0	0
14018	法师-小怪18级	18	105	0	13	13	22	22	11	11	0	0	11	221	11	0	0	0	500	0	0	0	0	0	0	0	0	0
14019	法师-小怪19级	19	110	0	13	13	23	23	11	11	0	0	11	232	11	0	0	0	500	0	0	0	0	0	0	0	0	0
14020	法师-小怪20级	20	116	0	14	14	24	24	12	12	0	0	12	243	12	0	0	0	500	0	0	0	0	0	0	0	0	0
14021	法师-小怪21级	21	121	0	15	15	25	25	12	12	0	0	12	254	12	0	0	0	500	0	0	0	0	0	0	0	0	0
14022	法师-小怪22级	22	127	0	15	15	26	26	13	13	0	0	13	266	13	0	0	0	500	0	0	0	0	0	0	0	0	0
14023	法师-小怪23级	23	133	0	16	16	27	27	13	13	0	0	13	279	13	0	0	0	500	0	0	0	0	0	0	0	0	0
14024	法师-小怪24级	24	139	0	17	17	29	29	14	14	0	0	14	292	14	0	0	0	500	0	0	0	0	0	0	0	0	0
14025	法师-小怪25级	25	146	0	18	18	30	30	15	15	0	0	15	306	15	0	0	0	500	0	0	0	0	0	0	0	0	0
14026	法师-小怪26级	26	153	0	19	19	32	32	16	16	0	0	16	320	16	0	0	0	500	0	0	0	0	0	0	0	0	0
14027	法师-小怪27级	27	160	0	20	20	33	33	16	16	0	0	16	336	16	0	0	0	500	0	0	0	0	0	0	0	0	0
14028	法师-小怪28级	28	168	0	21	21	35	35	17	17	0	0	17	352	17	0	0	0	500	0	0	0	0	0	0	0	0	0
14029	法师-小怪29级	29	176	0	22	22	36	36	18	18	0	0	18	368	18	0	0	0	500	0	0	0	0	0	0	0	0	0
14030	法师-小怪30级	30	184	0	23	23	38	38	19	19	0	0	19	386	19	0	0	0	500	0	0	0	0	0	0	0	0	0
14031	法师-小怪31级	31	193	0	24	24	40	40	20	20	0	0	20	404	20	0	0	0	500	0	0	0	0	0	0	0	0	0
14032	法师-小怪32级	32	203	0	25	25	42	42	21	21	0	0	21	423	21	0	0	0	500	0	0	0	0	0	0	0	0	0
14033	法师-小怪33级	33	212	0	26	26	44	44	22	22	0	0	22	444	22	0	0	0	500	0	0	0	0	0	0	0	0	0
14034	法师-小怪34级	34	222	0	27	27	46	46	23	23	0	0	23	465	23	0	0	0	500	0	0	0	0	0	0	0	0	0
14035	法师-小怪35级	35	233	0	29	29	48	48	24	24	0	0	24	487	24	0	0	0	500	0	0	0	0	0	0	0	0	0
14036	法师-小怪36级	36	244	0	30	30	50	50	25	25	0	0	25	510	25	0	0	0	500	0	0	0	0	0	0	0	0	0
14037	法师-小怪37级	37	256	0	32	32	53	53	26	26	0	0	26	534	26	0	0	0	500	0	0	0	0	0	0	0	0	0
14038	法师-小怪38级	38	268	0	33	33	55	55	28	28	0	0	28	560	28	0	0	0	500	0	0	0	0	0	0	0	0	0
14039	法师-小怪39级	39	281	0	35	35	58	58	29	29	0	0	29	586	29	0	0	0	500	0	0	0	0	0	0	0	0	0
14040	法师-小怪40级	40	294	0	36	36	61	61	30	30	0	0	30	614	30	0	0	0	500	0	0	0	0	0	0	0	0	0
14041	法师-小怪41级	41	308	0	38	38	64	64	32	32	0	0	32	643	32	0	0	0	500	0	0	0	0	0	0	0	0	0
14042	法师-小怪42级	42	323	0	40	40	67	67	33	33	0	0	33	674	33	0	0	0	500	0	0	0	0	0	0	0	0	0
14043	法师-小怪43级	43	338	0	42	42	70	70	35	35	0	0	35	706	35	0	0	0	500	0	0	0	0	0	0	0	0	0
14044	法师-小怪44级	44	354	0	44	44	73	73	37	37	0	0	37	740	37	0	0	0	500	0	0	0	0	0	0	0	0	0
14045	法师-小怪45级	45	371	0	46	46	77	77	38	38	0	0	38	775	38	0	0	0	500	0	0	0	0	0	0	0	0	0
14046	法师-小怪46级	46	389	0	48	48	81	81	40	40	0	0	40	812	40	0	0	0	500	0	0	0	0	0	0	0	0	0
14047	法师-小怪47级	47	407	0	51	51	85	85	42	42	0	0	42	850	42	0	0	0	500	0	0	0	0	0	0	0	0	0
14048	法师-小怪48级	48	427	0	53	53	89	89	44	44	0	0	44	891	44	0	0	0	500	0	0	0	0	0	0	0	0	0
14049	法师-小怪49级	49	447	0	55	55	93	93	46	46	0	0	46	933	46	0	0	0	500	0	0	0	0	0	0	0	0	0
14050	法师-小怪50级	50	468	0	58	58	97	97	48	48	0	0	48	977	48	0	0	0	500	0	0	0	0	0	0	0	0	0
14051	法师-小怪51级	51	491	0	61	61	102	102	51	51	0	0	51	1024	51	0	0	0	500	0	0	0	0	0	0	0	0	0
14052	法师-小怪52级	52	514	0	64	64	107	107	53	53	0	0	53	1073	53	0	0	0	500	0	0	0	0	0	0	0	0	0
14053	法师-小怪53级	53	539	0	67	67	112	112	56	56	0	0	56	1124	56	0	0	0	500	0	0	0	0	0	0	0	0	0
14054	法师-小怪54级	54	564	0	70	70	117	117	58	58	0	0	58	1177	58	0	0	0	500	0	0	0	0	0	0	0	0	0
14055	法师-小怪55级	55	591	0	73	73	123	123	61	61	0	0	61	1233	61	0	0	0	500	0	0	0	0	0	0	0	0	0
14056	法师-小怪56级	56	619	0	77	77	129	129	64	64	0	0	64	1292	64	0	0	0	500	0	0	0	0	0	0	0	0	0
14057	法师-小怪57级	57	649	0	81	81	135	135	67	67	0	0	67	1354	67	0	0	0	500	0	0	0	0	0	0	0	0	0
14058	法师-小怪58级	58	680	0	85	85	141	141	70	70	0	0	70	1418	70	0	0	0	500	0	0	0	0	0	0	0	0	0
14059	法师-小怪59级	59	712	0	89	89	148	148	74	74	0	0	74	1485	74	0	0	0	500	0	0	0	0	0	0	0	0	0
14060	法师-小怪60级	60	746	0	93	93	155	155	77	77	0	0	77	1556	77	0	0	0	500	0	0	0	0	0	0	0	0	0
14061	法师-小怪61级	61	782	0	97	97	163	163	81	81	0	0	81	1630	81	0	0	0	500	0	0	0	0	0	0	0	0	0
14062	法师-小怪62级	62	819	0	102	102	170	170	85	85	0	0	85	1708	85	0	0	0	500	0	0	0	0	0	0	0	0	0
14063	法师-小怪63级	63	858	0	107	107	178	178	89	89	0	0	89	1789	89	0	0	0	500	0	0	0	0	0	0	0	0	0
14064	法师-小怪64级	64	899	0	112	112	187	187	93	93	0	0	93	1874	93	0	0	0	500	0	0	0	0	0	0	0	0	0
14065	法师-小怪65级	65	942	0	117	117	196	196	98	98	0	0	98	1964	98	0	0	0	500	0	0	0	0	0	0	0	0	0
14066	法师-小怪66级	66	987	0	123	123	205	205	102	102	0	0	102	2057	102	0	0	0	500	0	0	0	0	0	0	0	0	0
14067	法师-小怪67级	67	1034	0	129	129	215	215	107	107	0	0	107	2155	107	0	0	0	500	0	0	0	0	0	0	0	0	0
14068	法师-小怪68级	68	1083	0	135	135	225	225	112	112	0	0	112	2258	112	0	0	0	500	0	0	0	0	0	0	0	0	0
14069	法师-小怪69级	69	1134	0	141	141	236	236	118	118	0	0	118	2365	118	0	0	0	500	0	0	0	0	0	0	0	0	0
14070	法师-小怪70级	70	1189	0	148	148	247	247	123	123	0	0	123	2478	123	0	0	0	500	0	0	0	0	0	0	0	0	0
14071	法师-小怪71级	71	1245	0	155	155	259	259	129	129	0	0	129	2596	129	0	0	0	500	0	0	0	0	0	0	0	0	0
14072	法师-小怪72级	72	1304	0	163	163	271	271	135	135	0	0	135	2719	135	0	0	0	500	0	0	0	0	0	0	0	0	0
14073	法师-小怪73级	73	1367	0	170	170	284	284	142	142	0	0	142	2849	142	0	0	0	500	0	0	0	0	0	0	0	0	0
14074	法师-小怪74级	74	1432	0	179	179	298	298	149	149	0	0	149	2984	149	0	0	0	500	0	0	0	0	0	0	0	0	0
14075	法师-小怪75级	75	1500	0	187	187	312	312	156	156	0	0	156	3126	156	0	0	0	500	0	0	0	0	0	0	0	0	0
14076	法师-小怪76级	76	1571	0	196	196	327	327	163	163	0	0	163	3275	163	0	0	0	500	0	0	0	0	0	0	0	0	0
14077	法师-小怪77级	77	1646	0	205	205	343	343	171	171	0	0	171	3431	171	0	0	0	500	0	0	0	0	0	0	0	0	0
14078	法师-小怪78级	78	1725	0	215	215	359	359	179	179	0	0	179	3594	179	0	0	0	500	0	0	0	0	0	0	0	0	0
14079	法师-小怪79级	79	1807	0	225	225	376	376	188	188	0	0	188	3765	188	0	0	0	500	0	0	0	0	0	0	0	0	0
14080	法师-小怪80级	80	1893	0	236	236	394	394	197	197	0	0	197	3945	197	0	0	0	500	0	0	0	0	0	0	0	0	0
14081	法师-小怪81级	81	1983	0	247	247	413	413	206	206	0	0	206	4132	206	0	0	0	500	0	0	0	0	0	0	0	0	0
14082	法师-小怪82级	82	2077	0	259	259	432	432	216	216	0	0	216	4329	216	0	0	0	500	0	0	0	0	0	0	0	0	0
14083	法师-小怪83级	83	2176	0	272	272	453	453	226	226	0	0	226	4535	226	0	0	0	500	0	0	0	0	0	0	0	0	0
14084	法师-小怪84级	84	2280	0	285	285	475	475	237	237	0	0	237	4751	237	0	0	0	500	0	0	0	0	0	0	0	0	0
14085	法师-小怪85级	85	2389	0	298	298	497	497	248	248	0	0	248	4978	248	0	0	0	500	0	0	0	0	0	0	0	0	0
14086	法师-小怪86级	86	2502	0	312	312	521	521	260	260	0	0	260	5214	260	0	0	0	500	0	0	0	0	0	0	0	0	0
14087	法师-小怪87级	87	2621	0	327	327	546	546	273	273	0	0	273	5463	273	0	0	0	500	0	0	0	0	0	0	0	0	0
14088	法师-小怪88级	88	2746	0	343	343	572	572	286	286	0	0	286	5723	286	0	0	0	500	0	0	0	0	0	0	0	0	0
14089	法师-小怪89级	89	2877	0	359	359	599	599	299	299	0	0	299	5995	299	0	0	0	500	0	0	0	0	0	0	0	0	0
14090	法师-小怪90级	90	3014	0	376	376	628	628	314	314	0	0	314	6281	314	0	0	0	500	0	0	0	0	0	0	0	0	0
14091	法师-小怪91级	91	3158	0	394	394	657	657	329	329	0	0	329	6580	329	0	0	0	500	0	0	0	0	0	0	0	0	0
14092	法师-小怪92级	92	3308	0	413	413	689	689	344	344	0	0	344	6893	344	0	0	0	500	0	0	0	0	0	0	0	0	0
14093	法师-小怪93级	93	3466	0	433	433	722	722	361	361	0	0	361	7221	361	0	0	0	500	0	0	0	0	0	0	0	0	0
14094	法师-小怪94级	94	3631	0	453	453	756	756	378	378	0	0	378	7565	378	0	0	0	500	0	0	0	0	0	0	0	0	0
14095	法师-小怪95级	95	3803	0	475	475	792	792	396	396	0	0	396	7925	396	0	0	0	500	0	0	0	0	0	0	0	0	0
14096	法师-小怪96级	96	3985	0	498	498	830	830	415	415	0	0	415	8303	415	0	0	0	500	0	0	0	0	0	0	0	0	0
14097	法师-小怪97级	97	4174	0	521	521	869	869	434	434	0	0	434	8698	434	0	0	0	500	0	0	0	0	0	0	0	0	0
14098	法师-小怪98级	98	4373	0	546	546	911	911	455	455	0	0	455	9112	455	0	0	0	500	0	0	0	0	0	0	0	0	0
14099	法师-小怪99级	99	4581	0	572	572	954	954	477	477	0	0	477	9546	477	0	0	0	500	0	0	0	0	0	0	0	0	0
14100	法师-小怪100级	100	4800	0	600	600	1000	1000	500	500	0	0	500	10000	500	0	0	0	500	0	0	0	0	0	0	0	0	0
15001	法师-精英1级	1	240	0	12	12	20	20	10	10	0	0	10	100	10	0	0	0	500	0	0	0	0	0	0	0	0	0
15002	法师-精英2级	2	251	0	12	12	21	21	10	10	0	0	10	105	10	0	0	0	500	0	0	0	0	0	0	0	0	0
15003	法师-精英3级	3	263	0	13	13	22	22	11	11	0	0	11	110	11	0	0	0	500	0	0	0	0	0	0	0	0	0
15004	法师-精英4级	4	276	0	13	13	23	23	11	11	0	0	11	115	11	0	0	0	500	0	0	0	0	0	0	0	0	0
15005	法师-精英5级	5	289	0	14	14	24	24	12	12	0	0	12	121	12	0	0	0	500	0	0	0	0	0	0	0	0	0
15006	法师-精英6级	6	303	0	15	15	25	25	12	12	0	0	12	127	12	0	0	0	500	0	0	0	0	0	0	0	0	0
15007	法师-精英7级	7	317	0	15	15	26	26	13	13	0	0	13	133	13	0	0	0	500	0	0	0	0	0	0	0	0	0
15008	法师-精英8级	8	332	0	16	16	27	27	13	13	0	0	13	139	13	0	0	0	500	0	0	0	0	0	0	0	0	0
15009	法师-精英9级	9	348	0	17	17	29	29	14	14	0	0	14	146	14	0	0	0	500	0	0	0	0	0	0	0	0	0
15010	法师-精英10级	10	364	0	18	18	30	30	15	15	0	0	15	152	15	0	0	0	500	0	0	0	0	0	0	0	0	0
15011	法师-精英11级	11	382	0	19	19	31	31	16	16	0	0	16	160	16	0	0	0	500	0	0	0	0	0	0	0	0	0
15012	法师-精英12级	12	400	0	20	20	33	33	16	16	0	0	16	167	16	0	0	0	500	0	0	0	0	0	0	0	0	0
15013	法师-精英13级	13	419	0	21	21	35	35	17	17	0	0	17	175	17	0	0	0	500	0	0	0	0	0	0	0	0	0
15014	法师-精英14级	14	439	0	22	22	36	36	18	18	0	0	18	184	18	0	0	0	500	0	0	0	0	0	0	0	0	0
15015	法师-精英15级	15	460	0	23	23	38	38	19	19	0	0	19	192	19	0	0	0	500	0	0	0	0	0	0	0	0	0
15016	法师-精英16级	16	482	0	24	24	40	40	20	20	0	0	20	201	20	0	0	0	500	0	0	0	0	0	0	0	0	0
15017	法师-精英17级	17	505	0	25	25	42	42	21	21	0	0	21	211	21	0	0	0	500	0	0	0	0	0	0	0	0	0
15018	法师-精英18级	18	529	0	26	26	44	44	22	22	0	0	22	221	22	0	0	0	500	0	0	0	0	0	0	0	0	0
15019	法师-精英19级	19	554	0	27	27	46	46	23	23	0	0	23	232	23	0	0	0	500	0	0	0	0	0	0	0	0	0
15020	法师-精英20级	20	581	0	29	29	48	48	24	24	0	0	24	243	24	0	0	0	500	0	0	0	0	0	0	0	0	0
15021	法师-精英21级	21	608	0	30	30	50	50	25	25	0	0	25	254	25	0	0	0	500	0	0	0	0	0	0	0	0	0
15022	法师-精英22级	22	637	0	31	31	53	53	26	26	0	0	26	266	26	0	0	0	500	0	0	0	0	0	0	0	0	0
15023	法师-精英23级	23	668	0	33	33	55	55	27	27	0	0	27	279	27	0	0	0	500	0	0	0	0	0	0	0	0	0
